id,title,phase,status,active,sources
3.3,Schema validator with JSON SUMMARY,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
7.5b,Secure HTTP approvals,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.17,Self-Development Loop v1 (open improvement tasks),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
1.16,Self-Introspection v1 (write insights report from snapshot),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
1.15.a,Show file counts and link to snapshot,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.13.a,Show phases/steps with statuses,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.13.b,Show progress string (Phase/Step/Items),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
2.2.a,Show project name/path in status bar,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.11,Simulate AI send (Prompt → Response),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
2.9,Snapshot-aware safe replace (use existing tools/safe_replace,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
P5,Spec-Kit Bridge (Optional),R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
6.4.f,Standardize project summary pipeline,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.5a,Status lights + thinking timer,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.15,Structure Runner (launch tools/structure_sync,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
Supervisor Consolidation,Supervisor Consolidation,R1,complete,False,C:/_Repos/PersistentAssistant/master_project_tracker.yaml; C:/_Repos/PersistentAssistant/pal_project_plan.yaml; C:/_Repos/PersistentAssistant/plans/roadmap/consolidated_roadmap.yaml
1.2.a,Tabs mount without errors,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
P4,Telemetry & Harvest,R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
1.8.a,Timed status messages visible,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
6.2.b,Token auth; localhost bind only,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.6,Tooling and process hardening,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.10,Tooling consolidation policy (Python primary),R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Tracker Plan Selector & Bridge UI,Tracker Plan Selector & Bridge UI,R1,complete,False,C:/_Repos/PersistentAssistant/master_project_tracker.yaml; C:/_Repos/PersistentAssistant/pal_project_plan.yaml; C:/_Repos/PersistentAssistant/plans/roadmap/consolidated_roadmap.yaml
9.6-P2,UI Tools panel,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.8.7,UI endpoint tests + health,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.4,UI extension + endpoints live,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml
9.8.1,UI notify start (desktop+phone),R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.1.4,UI shows traffic-light status for models from probe matrix,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
9.9,UI signals and traffic lights,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.1.3d,UI traffic-light models safe-replaced; SKIP logging explicit,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
7.3,UI: Plan viewer reachable,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.5,Unit tests for ai_client pricing and selection,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
3.5,Update & promote models safely,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
1.14.a,Update plan YAML in place,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.7.a,Update/Probe/Check Keys buttons wired,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
PAL-104,Watchdog + scheduled task + rollback,R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
7.4,Watchdog schedule + backoff,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.1.5,Wire Browser/API toggle; persist provider/model/mode to project_session,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
6.3.c,Wire Run tab to LEB (GUI verified),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
4.2,Wire ai_client to 'Send to AI (API)' button,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
7.2.a,Wire ingest to registry entries,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.2,Worker + plan endpoints,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.5n,Wrapper bind appvars v1 + full wiretest,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.12.a,Writes combined YAML and copies to clipboard,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
PAL-102,YAML SSOT atomic IO (pydantic + atomic writes),R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
9.7.2,assistant_reply_contract lessons,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.10.2,avoid duplicates enforcement,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.8.6,code tests/smoke where applicable,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.8.a,config/provider_pricing_overrides.yaml supported,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.16.a,data/insights/introspection_report.yaml,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.17.a,data/tickets/task_*.yaml (created via UI),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.0R.a,deep_inventory refreshed,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
6.1.a,"docs/gpt/architect.md, codegen.md, reviewer.md created",R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.7.3,gate prehook linter,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
6.2.a,"leb/main.py FastAPI: /run-tests, /apply-patch",R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
5.1.a,memory/summary_*.yaml,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.0R.c,pack_reflection created,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.8.3,pre-exec parser for fixable errors,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.0R.b,reflection_report.yaml created,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.8.2,schema update + lessons apply,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.8.8,schema-compliant summary + push to UIs,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.7.1,schemas_current lessons+process,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.8.4,script run (non-interactive),R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
string,string,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.8.5,system diagnostics + logs pack,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.5.a,tests/test_ai_client_costs.py,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.10.1,tool registry and discovery,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.1.a,tools/_env.py + tools/check_api_keys.py,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.3.a,tools/check_ai_models.py validates ai_models.yaml,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
2.8.a,tools/deep_inventory.py generates reports,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.2.a,tools/fetch_ai_models.py → ai_models_raw.yaml,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
2.4.a,tools/file_manifest.py → project/structure/file_manifest.yaml,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
2.9.a,tools/get_expected_sha.py created,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.6.a,tools/probe_models.py → data/insights/probe_report.json,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
